project_id,effect_id,recipient_type,near_term_xrisk,neutral_t0,neutral_t1,neutral_t2,neutral_t3,neutral_t4,neutral_t5,wlu - low_t0,wlu - low_t1,wlu - low_t2,wlu - low_t3,wlu - low_t4,wlu - low_t5,wlu - moderate_t0,wlu - moderate_t1,wlu - moderate_t2,wlu - moderate_t3,wlu - moderate_t4,wlu - moderate_t5,wlu - high_t0,wlu - high_t1,wlu - high_t2,wlu - high_t3,wlu - high_t4,wlu - high_t5,upside_t0,upside_t1,upside_t2,upside_t3,upside_t4,upside_t5,downside_t0,downside_t1,downside_t2,downside_t3,downside_t4,downside_t5,combined_t0,combined_t1,combined_t2,combined_t3,combined_t4,combined_t5,ambiguity_t0,ambiguity_t1,ambiguity_t2,ambiguity_t3,ambiguity_t4,ambiguity_t5
givewell,effect_lives_saved,human_life_years,False,11705.883064832513,910.4575717091956,325.16341846756984,65.03268369351396,0.0,0.0,11703.877913433853,910.3035148095444,325.1086717977047,65.02181994211304,0.0,0.0,11694.106715783426,909.5872734929878,324.859276314797,64.97396239642325,0.0,0.0,11678.38092237382,908.4805130753596,324.4821509583172,64.90447492760316,0.0,0.0,11695.61397222931,909.658864506724,324.87816589525863,64.97563317905173,0.0,0.0,11705.883064832513,910.4575717091956,325.16341846756984,65.03268369351396,0.0,0.0,11572.64073256338,900.0942791993741,321.46224257120497,64.292448514241,0.0,0.0,11572.64073256338,900.0942791993741,321.46224257120497,64.292448514241,0.0,0.0
givewell,effect_disability_reduction,human_ylds,False,2993.993858395988,232.8661889863546,83.16649606655521,16.63329921331104,0.0,0.0,2993.484337960052,232.82704565027896,83.15258632182726,16.630539160085124,0.0,0.0,2991.061495403214,232.6499360120675,83.090987356202,16.618740351183085,0.0,0.0,2987.237621937288,232.38417877122345,83.0009398974821,16.60230561122309,0.0,0.0,2991.3673499971765,232.6619049997804,83.09353749992155,16.618707499984314,0.0,0.0,2993.993858395988,232.8661889863546,83.16649606655521,16.63329921331104,0.0,0.0,2959.91469304958,230.2155872371896,82.21985258471055,16.44397051694211,0.0,0.0,2959.91469304958,230.2155872371896,82.21985258471055,16.44397051694211,0.0,0.0
givewell,effect_income,human_income_doublings,False,3473.004807046923,270.1225961036496,2411.808893782586,13139.534853327528,0.0,0.0,3472.4133470842808,270.07715742527,2411.398876107346,13137.282886204508,0.0,0.0,3469.593172091481,269.8709403641513,2409.456990594718,13126.286841839526,0.0,0.0,3465.1316817812585,269.56042889136114,2406.403044071817,13108.56426044908,0.0,0.0,3469.958081927818,269.8856285943858,2409.693112449874,13128.008076626917,0.0,0.0,3473.004807046923,270.1225961036496,2411.808893782586,13139.534853327528,0.0,0.0,3433.4732947372654,267.0479229240095,2384.3564546786565,12989.973965089324,0.0,0.0,3433.4732947372654,267.0479229240095,2384.3564546786565,12989.973965089324,0.0,0.0
ea_awf,chicken_corporate_campaigns,chickens_birds,False,115700.0,144600.0,173500.0,0.0,0.0,0.0,115200.0,144000.0,172800.0,0.0,0.0,0.0,112600.0,140800.0,169000.0,0.0,0.0,0.0,108500.0,135700.0,162800.0,0.0,0.0,0.0,113900.0,142400.0,170900.0,0.0,0.0,0.0,115700.0,144600.0,173500.0,0.0,0.0,0.0,103300.0,129100.0,155000.0,0.0,0.0,0.0,103300.0,129100.0,155000.0,0.0,0.0,0.0
ea_awf,fish_welfare,fish,False,5075.0,6344.0,1269.0,0.0,0.0,0.0,5040.0,6299.0,1260.0,0.0,0.0,0.0,4869.0,6086.0,1217.0,0.0,0.0,0.0,4605.0,5756.0,1151.0,0.0,0.0,0.0,4895.0,6118.0,1224.0,0.0,0.0,0.0,5075.0,6344.0,1269.0,0.0,0.0,0.0,4224.0,5280.0,1056.0,0.0,0.0,0.0,4224.0,5280.0,1056.0,0.0,0.0,0.0
ea_awf,shrimp_welfare,shrimp,False,202900.0,253600.0,50720.0,0.0,0.0,0.0,195900.0,244900.0,48990.0,0.0,0.0,0.0,188300.0,235400.0,47090.0,0.0,0.0,0.0,174400.0,218000.0,43600.0,0.0,0.0,0.0,198100.0,247600.0,49520.0,0.0,0.0,0.0,200500.0,250700.0,50130.0,0.0,0.0,0.0,177800.0,222300.0,44450.0,0.0,0.0,0.0,180200.0,225300.0,45060.0,0.0,0.0,0.0
ea_awf,invertebrate_welfare,non_shrimp_invertebrates,False,0.0,0.0,487100.0,0.0,0.0,0.0,0.0,0.0,122200.0,0.0,0.0,0.0,0.0,0.0,10550.0,0.0,0.0,0.0,-0.0,-0.0,-100100.0,0.0,0.0,0.0,0.0,0.0,385300.0,0.0,0.0,0.0,0.0,0.0,73320.0,0.0,0.0,0.0,-0.0,-0.0,-245900.0,0.0,0.0,0.0,0.0,0.0,177000.0,0.0,0.0,0.0
ea_awf,policy_advocacy,chickens_birds,False,1808.0,9039.0,16270.0,0.0,0.0,0.0,1800.0,9000.0,16200.0,0.0,0.0,0.0,1762.0,8812.0,15860.0,0.0,0.0,0.0,1703.0,8515.0,15330.0,0.0,0.0,0.0,1780.0,8902.0,16020.0,0.0,0.0,0.0,1808.0,9039.0,16270.0,0.0,0.0,0.0,1614.0,8071.0,14530.0,0.0,0.0,0.0,1614.0,8071.0,14530.0,0.0,0.0,0.0
ea_awf,movement_building,chickens_birds,False,1356.0,6779.0,5423.0,0.0,0.0,0.0,1350.0,6750.0,5400.0,0.0,0.0,0.0,1322.0,6611.0,5289.0,0.0,0.0,0.0,1279.0,6393.0,5115.0,0.0,0.0,0.0,1335.0,6676.0,5341.0,0.0,0.0,0.0,1356.0,6779.0,5423.0,0.0,0.0,0.0,1211.0,6054.0,4843.0,0.0,0.0,0.0,1211.0,6054.0,4843.0,0.0,0.0,0.0
ea_awf,wild_animal_welfare,non_shrimp_invertebrates,False,0.0,0.0,34370.0,0.0,0.0,0.0,0.0,0.0,941.8,0.0,0.0,0.0,-0.0,-0.0,-8471.0,0.0,0.0,0.0,-0.0,-0.0,-18050.0,0.0,0.0,0.0,0.0,0.0,16350.0,0.0,0.0,0.0,-0.0,-0.0,-21970.0,0.0,0.0,0.0,-0.0,-0.0,-61690.0,0.0,0.0,0.0,-0.0,-0.0,-4101.0,0.0,0.0,0.0
navigation_fund_general,movement_building,chickens_birds,False,12430.0,62140.0,49710.0,0.0,0.0,0.0,12370.0,61870.0,49500.0,0.0,0.0,0.0,12110.0,60540.0,48430.0,0.0,0.0,0.0,11680.0,58400.0,46720.0,0.0,0.0,0.0,12240.0,61200.0,48960.0,0.0,0.0,0.0,12430.0,62140.0,49710.0,0.0,0.0,0.0,11100.0,55490.0,44390.0,0.0,0.0,0.0,11100.0,55490.0,44390.0,0.0,0.0,0.0
navigation_fund_general,policy_advocacy,chickens_birds,False,5022.0,25110.0,45190.0,0.0,0.0,0.0,5000.0,25000.0,45000.0,0.0,0.0,0.0,4893.0,24470.0,44040.0,0.0,0.0,0.0,4723.0,23610.0,42510.0,0.0,0.0,0.0,4945.0,24730.0,44510.0,0.0,0.0,0.0,5022.0,25110.0,45190.0,0.0,0.0,0.0,4484.0,22420.0,40360.0,0.0,0.0,0.0,4484.0,22420.0,40360.0,0.0,0.0,0.0
navigation_fund_general,chicken_corporate_campaigns,chickens_birds,False,28120.0,35150.0,42180.0,0.0,0.0,0.0,28000.0,35000.0,42000.0,0.0,0.0,0.0,27400.0,34250.0,41100.0,0.0,0.0,0.0,26430.0,33040.0,39650.0,0.0,0.0,0.0,27690.0,34620.0,41540.0,0.0,0.0,0.0,28120.0,35150.0,42180.0,0.0,0.0,0.0,25110.0,31390.0,37670.0,0.0,0.0,0.0,25110.0,31390.0,37670.0,0.0,0.0,0.0
navigation_fund_general,fish_welfare,fish,False,11330.0,14160.0,2832.0,0.0,0.0,0.0,11250.0,14060.0,2812.0,0.0,0.0,0.0,10860.0,13580.0,2715.0,0.0,0.0,0.0,10260.0,12820.0,2564.0,0.0,0.0,0.0,10930.0,13660.0,2731.0,0.0,0.0,0.0,11330.0,14160.0,2832.0,0.0,0.0,0.0,9429.0,11790.0,2357.0,0.0,0.0,0.0,9429.0,11790.0,2357.0,0.0,0.0,0.0
navigation_fund_general,shrimp_welfare,shrimp,False,166800.0,208600.0,41710.0,0.0,0.0,0.0,161200.0,201400.0,40290.0,0.0,0.0,0.0,155000.0,193700.0,38740.0,0.0,0.0,0.0,143700.0,179600.0,35930.0,0.0,0.0,0.0,162900.0,203600.0,40720.0,0.0,0.0,0.0,164900.0,206100.0,41230.0,0.0,0.0,0.0,146200.0,182800.0,36560.0,0.0,0.0,0.0,148200.0,185300.0,37050.0,0.0,0.0,0.0
navigation_fund_general,invertebrate_welfare,non_shrimp_invertebrates,False,0.0,0.0,69190.0,0.0,0.0,0.0,0.0,0.0,17860.0,0.0,0.0,0.0,0.0,0.0,3812.0,0.0,0.0,0.0,-0.0,-0.0,-10880.0,0.0,0.0,0.0,0.0,0.0,54730.0,0.0,0.0,0.0,0.0,0.0,10420.0,0.0,0.0,0.0,-0.0,-0.0,-34940.0,0.0,0.0,0.0,0.0,0.0,25150.0,0.0,0.0,0.0
navigation_fund_general,wild_animal_welfare,non_shrimp_invertebrates,False,0.0,0.0,15340.0,0.0,0.0,0.0,0.0,0.0,481.6,0.0,0.0,0.0,-0.0,-0.0,-3499.0,0.0,0.0,0.0,-0.0,-0.0,-7629.0,0.0,0.0,0.0,0.0,0.0,7301.0,0.0,0.0,0.0,-0.0,-0.0,-9808.0,0.0,0.0,0.0,-0.0,-0.0,-27540.0,0.0,0.0,0.0,-0.0,-0.0,-1831.0,0.0,0.0,0.0
navigation_fund_cagefree,chicken_corporate_campaigns,chickens_birds,False,321400.0,401700.0,482100.0,0.0,0.0,0.0,320000.0,400000.0,480000.0,0.0,0.0,0.0,312800.0,391000.0,469200.0,0.0,0.0,0.0,301100.0,376400.0,451600.0,0.0,0.0,0.0,316500.0,395600.0,474800.0,0.0,0.0,0.0,321400.0,401700.0,482100.0,0.0,0.0,0.0,287000.0,358700.0,430500.0,0.0,0.0,0.0,287000.0,358700.0,430500.0,0.0,0.0,0.0
sentinel_bio,effect_human_lives_extinction,human_life_years,False,136.2,2588.0,12270.0,211400.0,3476000.0,8.282e+31,54.95,1041.0,4966.0,84710.0,1374000.0,2.38e+31,39.99,647.4,2866.0,40030.0,476100.0,-1.046e+31,22.08,194.9,497.4,-7121.0,-365400.0,-1.34e+31,105.1,2000.0,9821.0,149900.0,1191000.0,-4.619e+30,60.18,1169.0,5822.0,104800.0,1814000.0,6.434e+31,-30.13,-525.3,-2277.0,-50320.0,-1470000.0,-2.361e+31,47.54,925.3,4319.0,58700.0,228400.0,-4.718e+30
